Year,District,Area,Production,Crop_Yield,Plantation_Temperature,Plantation_Humidity,Plantation_Rainfall,Growth_Temperature,Growth_Humidity,Growth_Rainfall,Harvest_Temperature,Harvest_Humidity,Harvest_Rainfall
2016-17,Bhawalnagar,72.43,146.02,2016,39.284760916768626,28.530776269928786,162.73881575099458,45.0,45.0,218.13296875978696,44.64127414730328,20.0,135.89661769420468
2019-20,Bhawalnagar,88.0,191.4,2179,40.0,37.37588572798944,48.814543390966904,45.0,45.0,202.85497529404466,43.41214700490976,23.928513750335284,151.93461182342145
2020-21,Sialkot,172.0,334.5,1945,40.0,32.182863995556424,213.07038066609104,39.04792013036742,37.48808447211944,48.267728930649184,41.1556771842097,26.70912573985174,87.95411252667213
2015-16,Hafizabad,133.55,279.37,2092,40.0,20.0,49.56989704756787,44.71591100749982,29.77948614237558,252.9750605456114,42.633428287807874,28.091409788875104,189.29329857474224
2012-13,Sheikhupura,205.58,382.15,1858,33.3720434920707,20.0,107.238460417628,40.3540103461899,36.57425466486648,155.8686780314243,36.575514045230776,25.84030194808833,117.25847368697006
2018-19,Sheikhupura,195.05,376.8,1931,36.713472497314186,22.885282323150015,234.29503351041222,45.0,25.971812755224647,45.34334157261371,44.46568441130593,30.0,212.39095721958662
2017-18,Sialkot,138.0,264.6,1917,38.53595244767147,20.0,83.33873158806094,39.179136326741435,42.585921523294864,237.9295702848313,40.58342255717467,20.0,174.79820599073656
2013-14,Jhang,60.7,107.0,1762,37.189108436976845,32.302910392611764,172.30918236914889,32.85641896829598,25.0,149.64305212548922,34.65488267073388,20.578311309105008,214.59790376084382
2022-23,Bhawalnagar,104.81,239.02,2280,40.0,23.728113448148534,42.687691408019845,45.0,44.25514045431194,91.80901719819121,45.0,30.0,230.031104704166
2014-15,Hafizabad,123.02,236.58,1923,35.052413727042804,33.09604401283438,119.38999111680126,39.61691446314798,36.50491611599571,178.34020527840744,40.62228905597227,30.0,133.55326268593694
2020-21,Pakpattan,88.22,208.8,2366,40.0,26.878398279132362,94.8223421587521,41.686416406471054,30.472895738939382,129.33832259273143,45.0,30.0,133.76240660866858
2017-18,Pakpattan,59.09,129.2,2186,40.0,30.711073867528658,171.06665297179364,45.0,45.0,227.73615754313124,45.0,30.0,66.94706240106207
2018-19,Pakpattan,72.03,164.52,2284,40.0,25.840412167768008,212.30111272802202,45.0,34.23880741335083,72.7861040093039,41.90842299930735,23.078255301313643,111.34835988235046
2022-23,Hafizabad,149.0,364.35,2446,40.0,22.22875621733632,148.08737803597808,45.0,36.04139871670181,81.69798819056643,45.0,30.0,188.29975204405383
2018-19,Jhang,69.6,158.31,2274,40.0,29.649972541266198,196.31198637773895,45.0,43.58541434890944,216.95473528142762,45.0,20.094942831320076,192.74358160783845
2018-19,Sialkot,130.71,241.88,1850,37.643702781841824,24.344160399722796,118.36411676140375,32.82189148608436,45.0,146.68615196053517,37.02920155344578,29.49673633117785,226.53100303842163
2019-20,Hafizabad,140.0,302.18,2158,40.0,30.88714854550306,123.59711242515942,40.81312905926669,45.0,72.4538880511231,45.0,28.545436052776893,32.703964632493125
2012-13,Sialkot,150.53,302.59,2010,39.49723583123869,22.010823790511775,154.7373997254213,38.843207701302326,45.0,31.255814591367123,45.0,30.0,53.199617817088566
2015-16,Sheikhupura,172.39,332.5,1929,40.0,21.762789065578595,89.33788716348393,34.87538917776227,45.0,206.08391733031476,42.81896555444715,26.404246220002513,193.53384692454966
2015-16,Pakpattan,55.44,123.83,2234,40.0,28.296260350602367,136.53188660144616,42.13119007315937,33.86574785292047,207.36020305081024,45.0,26.081880551943623,220.29951069657818
2017-18,Bhawalnagar,74.05,160.4,2166,40.0,33.82747374349428,209.77425598249735,45.0,45.0,197.9699909875699,42.85230242431862,26.04875357464192,118.33076189037264
2015-16,Jhang,50.59,89.14,1763,35.82232341262119,29.86283132767386,210.99765169873285,35.51436828907348,34.28539181963486,235.8137549427186,38.11130482152294,30.0,227.4808316767943
2016-17,Pakpattan,53.42,116.57,2182,40.0,26.381192496471414,96.83133163473772,45.0,42.86239366754126,73.76833742253022,40.6751720717747,24.379853976314102,101.85473224074084
2013-14,Pakpattan,46.9,110.9,2363,40.0,38.31107403072676,160.73261596981402,45.0,35.04863971707925,235.24825094598222,45.0,30.0,152.31698831921994
2013-14,Bhawalnagar,61.1,127.9,2094,40.0,39.22459445151685,72.72585319503423,41.740983657843,33.62188455007584,153.52276262398715,37.888316087234955,23.901000957227627,139.53574487277882
2017-18,Jhang,60.29,123.5,2048,40.0,32.36483176868311,154.9703178608608,42.085102663674185,29.134795035689294,114.59220207245926,43.305032176348206,30.0,41.145778659731654
2014-15,Jhang,52.61,93.48,1777,40.0,34.03753804290811,198.3324644460833,45.0,45.0,115.1748517084095,36.04231055789807,20.0,104.2309314803278
2022-23,Jhang,146.5,340.17,2322,40.0,33.98785406063081,71.786269586478,45.0,41.106598993077476,205.3216362716863,43.62897691292714,20.0,158.82586455106116
2017-18,Hafizabad,140.02,339.0,2421,40.0,32.16662202176321,99.7664020554327,45.0,27.21893942960193,179.47648311266357,45.0,23.119501216477463,103.89220955830605
2013-14,Sialkot,149.7,149.1,1743,36.92251541905703,27.384137812497258,205.88064904794928,41.65555145391995,28.632966016951563,29.014332720820427,39.5097780227379,23.814860836972628,104.44859364287727
2016-17,Sialkot,131.12,240.8,1836,40.0,20.0,180.527139293473,43.054927436575504,45.0,250.9084754314823,41.055061748373184,30.0,82.39152637713005
2012-13,Jhang,59.06,94.5,1599,30.19372519833066,24.341251386402227,95.6647750998082,29.99808124068723,34.079390213002156,195.7058114438709,32.076380674354255,20.0,102.6770445756853
2018-19,Hafizabad,139.62,301.3,2158,40.0,33.038067481422814,245.3089393678871,45.0,45.0,218.23179435215144,45.0,30.0,200.49516101695048
2021-22,Hafizabad,151.0,362.0,2399,40.0,29.63532194477574,172.5718313536994,45.0,45.0,104.88975500324318,45.0,30.0,64.37021495577497
2018-19,Bhawalnagar,78.51,179.39,2285,40.0,34.69904547441369,81.41776383077837,42.93727258742394,45.0,150.65397198921113,45.0,30.0,116.55775870919453
2015-16,Sialkot,131.52,238.43,1813,38.01377910812763,20.0,116.20342728453694,43.858544014032844,45.0,47.228638010791585,36.31219343329448,28.269323855369933,49.66761439778012
2015-16,Bhawalnagar,73.25,144.47,1972,40.0,25.388036861927638,34.44435044361076,43.60808392664665,45.0,154.3698734010082,43.819803865731316,21.71517434560478,230.0757376427373
2021-22,Sheikhupura,243.0,483.0,1986,37.65577875688003,20.456149000934488,148.81394698517195,42.18589714056998,45.0,217.09526641521944,43.63415736773631,30.0,148.07570214781543
2012-13,Pakpattan,45.32,116.62,2573,40.0,30.880575057335758,145.2697716399289,45.0,45.0,237.43410294854252,45.0,30.0,83.269721243345
2014-15,Pakpattan,54.23,128.46,2369,40.0,30.24045807537945,54.678559850264605,45.0,42.914121587025384,36.9783825800671,45.0,30.0,35.45271102844429
2019-20,Sheikhupura,196.0,391.28,1998,37.333110933730936,26.570967952809422,137.5601067428548,42.0954177908693,25.0,154.077228659426,39.26550582250493,25.064831853289558,86.74659476587266
2020-21,Jhang,150.53,337.4,2241,40.0,33.64187469842876,207.99981956096406,45.0,44.44581525902605,155.69194355348606,44.943263854156505,30.0,220.2947487058053
2017-18,Sheikhupura,181.7,338.1,1861,40.0,29.167946447013822,142.07633345115164,38.62980262365291,26.07562698849161,29.39469035405799,34.6300467398869,20.0,205.5783449264628
2022-23,Sheikhupura,236.0,538.25,2281,40.0,24.8003902710946,45.67871137089035,45.0,45.0,214.05946757091647,45.0,27.99228696457353,53.083717934222356
2020-21,Hafizabad,149.33,341.9,2289,40.0,33.26114452911301,87.37199235695567,45.0,45.0,230.95168513845,45.0,30.0,120.70095030697857
2022-23,Pakpattan,82.15,218.06,2654,40.0,36.10771898828075,220.54499190358726,45.0,45.0,99.53175327390255,45.0,30.0,85.24385067275473
2016-17,Hafizabad,133.54,283.04,2119,40.0,20.0,137.6237243791147,45.0,45.0,221.67280909488147,40.18718541495752,30.0,148.8546426061934
2013-14,Sheikhupura,196.3,351.7,1792,39.569234425895324,33.64446137774549,77.9698229656648,29.64725080350009,27.432141818946135,46.51399091161317,40.717009474626856,20.0,131.03745839695713
2019-20,Jhang,75.0,151.3,2031,40.0,20.0,162.45147998609596,41.231768713104294,43.22806085000624,214.84894618907606,42.57466362435636,29.18141344805855,38.09521400100163
2021-22,Bhawalnagar,136.0,328.0,2409,40.0,29.477124251671906,167.46924900669097,45.0,36.080544291644294,81.41208072526618,45.0,30.0,195.70836377521522
